0;0;0;0;0;0;0;0;16777216;16777216;16777216;16777216
6,929688;6,929688;2,65625;2,65625;1,25;1,25;0,960938;0,960938;1;1;1;1
2,875;0,203125;3,078125;0,03125;1,265625;0,007813;0,898438;0;1,085938;1,195313;1,140625;1,125
4,132813;0;4,601563;0;2,234375;0;2,851563;0;1,226563;1,5;1,414063;1,554688
6,414063;1,773438;2,8125;1,960938;2,070313;1,148438;2,34375;1,242188;1,382813;1,507813;1,460938;1,609375
5,257813;3,398438;4,054688;7,59375;2,03125;1,414063;1,21875;1,625;1,40625;1,203125;1,453125;1,453125
7,546875;4,726563;3,492188;5,070313;1,40625;2;1,117188;1,570313;1,429688;1,109375;1,34375;1,335938
8,664063;6,898438;4,15625;7,359375;1,78125;2,179688;1,4375;1,523438;1,40625;1;1,273438;1,289063
6,625;5,890625;4,890625;9,789063;1,960938;2,429688;2,09375;1,953125;1,367188;0,890625;1,210938;1,257813
6,109375;4,65625;1,5;6,328125;1,757813;1,632813;1,625;1,914063;1,359375;0,804688;1,203125;1,203125
6,929688;5,1875;4,328125;5,84375;1,726563;2,171875;1,726563;3,164063;1,351563;0,796875;1,15625;1,101563
6,859375;6,976563;5,242188;7,539063;1,53125;2,25;2,476563;1,648438;1,3125;0,789063;1,109375;1,125
5,289063;6,921875;4,0625;5,140625;2,046875;2,085938;1,632813;1,734375;1,257813;0,789063;1,101563;1,109375
5,65625;2,648438;5,179688;6,367188;2,445313;1,984375;1,554688;2,414063;1,28125;0,789063;1,109375;1,0625
5,148438;5,460938;7,507813;6,03125;2,242188;2,40625;3,078125;1,890625;1,257813;0,8125;1,09375;1,101563
9,273438;5,953125;5,71875;6,984375;2,820313;0,984375;2,914063;2,289063;1,273438;0,820313;1,148438;1,117188
4,796875;4,945313;2,539063;3,046875;3,273438;1,570313;2,203125;2,023438;1,257813;0,820313;1,195313;1,109375
5,59375;4,867188;3,476563;3,34375;1,703125;1,71875;1,609375;1,3125;1,25;0,828125;1,179688;1,117188
5,757813;6,640625;2,117188;5,867188;2,359375;2,140625;2,085938;1,671875;1,226563;0,796875;1,179688;1,125
5,875;4,90625;4,5625;4,757813;2,671875;2,265625;1,554688;3,171875;1,21875;0,804688;1,171875;1,070313
3,257813;6,960938;3,570313;2,414063;3,320313;1,882813;2,007813;1,859375;1,179688;0,820313;1,203125;1,070313
6,0625;4,859375;2,515625;2,515625;1,882813;1,898438;2,257813;1,59375;1,179688;0,820313;1,195313;1,085938
7,0625;4,085938;4,257813;5,492188;1,242188;1,757813;2,460938;2,125;1,195313;0,820313;1,171875;1,09375
6,617188;3,4375;3,203125;4,984375;1,96875;1,742188;0,914063;1,96875;1,210938;0,8125;1,171875;1,0625
6,1875;3,09375;3,070313;3,179688;2,21875;0,851563;1,734375;1,789063;1,226563;0,820313;1,195313;1,0625
6,265625;7,867188;2,125;3,601563;2,195313;2,757813;1,578125;1,695313;1,203125;0,820313;1,171875;1,054688
6,789063;7,5625;3,921875;2,601563;2,648438;1,328125;1,4375;1,320313;1,1875;0,828125;1,195313;1,054688
7,28125;4,375;3,335938;4,179688;2,726563;3,25;1,984375;2,335938;1,203125;0,828125;1,171875;1,046875
7,046875;4,507813;3,296875;3,976563;1,84375;1,882813;1,953125;1,6875;1,210938;0,828125;1,171875;1,046875
8,515625;5,460938;5,078125;5,601563;2,4375;2,71875;2,109375;2,195313;1,21875;0,835938;1,15625;1,046875
6,085938;6,921875;2,796875;3,882813;2,859375;2,21875;1,65625;2,078125;1,210938;0,828125;1,15625;1,039063
5,226563;4,664063;3,929688;4,023438;2,640625;1,960938;1,40625;1,601563;1,203125;0,835938;1,164063;1,039063
4,796875;3,601563;4,140625;2,71875;2,242188;2,523438;2,039063;3,046875;1,203125;0,84375;1,15625;1,015625
3,171875;4,898438;5,78125;4,5625;2,742188;2,984375;1,851563;2,359375;1,195313;0,859375;1,148438;1,007813
5,375;7,828125;4,171875;5,664063;2,132813;2,09375;2,820313;3,203125;1,171875;0,851563;1,140625;1
5,601563;6,023438;4,453125;6,078125;1,679688;1,4375;2,601563;2,75;1,164063;0,851563;1,140625;1
5,65625;7,765625;4,578125;2,890625;1,890625;1,65625;3,054688;1,554688;1,148438;0,859375;1,148438;1,015625
4,75;5,328125;3,78125;2,960938;2,726563;2,851563;2,070313;2,234375;1,140625;0,867188;1,132813;1,015625
5,914063;4,335938;4,109375;2,148438;2,414063;2,085938;1,265625;1,835938;1,148438;0,875;1,140625;1,007813
4,210938;4,164063;2,460938;1,867188;3,078125;2,0625;1,90625;1,640625;1,140625;0,882813;1,148438;1,015625
4;6,242188;4,046875;5,6875;1,851563;1,921875;2,578125;2,320313;1,132813;0,875;1,140625;1,015625
5,96875;2,929688;2,90625;2,492188;2,851563;1,109375;2,992188;2,429688;1,140625;0,882813;1,164063;1,015625
7,53125;6,265625;2,226563;3,125;1,820313;2,21875;1,960938;1,234375;1,148438;0,882813;1,15625;1,023438
5,96875;5,242188;2,71875;7,578125;1,476563;1,960938;1,898438;2,65625;1,140625;0,859375;1,148438;1,015625
8,21875;5,773438;3,125;5,335938;0,882813;1,75;2,242188;2,125;1,148438;0,851563;1,132813;1,015625
5,234375;4,867188;3,914063;5,007813;1,359375;1,78125;2,0625;1,90625;1,148438;0,851563;1,132813;1,015625
5,835938;5,601563;5,007813;5,53125;2,445313;2,210938;1,15625;2,304688;1,148438;0,851563;1,125;1,007813
6,710938;6,90625;3,0625;3,34375;2,203125;1,554688;1,445313;1,320313;1,140625;0,851563;1,132813;1,007813
6,039063;4,625;4,820313;2,28125;2,585938;1,9375;1,914063;2,078125;1,140625;0,867188;1,140625;1,007813
4,320313;5,460938;8,882813;4,03125;0,960938;1,96875;1,429688;2,398438;1,132813;0,890625;1,125;1
5,140625;4,53125;4,3125;5,421875;1,757813;1,757813;1,539063;2,273438;1,132813;0,882813;1,117188;0,992188
4,945313;7,414063;3,992188;6,164063;1,820313;2,398438;1,15625;1,570313;1,125;0,882813;1,117188;0,992188
5,007813;5,539063;4,515625;3,257813;3,039063;2,859375;2,023438;1,101563;1,117188;0,882813;1,117188;1
5,351563;2,804688;3,929688;4,8125;2,601563;1,820313;2,4375;1,414063;1,125;0,882813;1,117188;1,007813
5,054688;4,125;3,429688;5,140625;2,984375;1,75;1,929688;1,664063;1,125;0,882813;1,132813;1,007813
5,632813;4,617188;7,0625;6,625;2,09375;2,25;3,070313;2,234375;1,132813;0,882813;1,125;1,015625
4,6875;2,664063;10,65625;4,398438;2,21875;1,90625;2,71875;1,804688;1,132813;0,90625;1,125;1,023438
7,484375;2,664063;5,890625;5,835938;1,742188;1,71875;2,648438;3,40625;1,148438;0,914063;1,125;1,015625
3,554688;3,195313;4;5,34375;2,609375;2,328125;1,75;1,492188;1,148438;0,90625;1,125;1,015625
3,90625;6,109375;4,257813;7,296875;1,023438;1,804688;2,25;2,054688;1,148438;0,898438;1,117188;1,023438
3,328125;4,453125;3,703125;6,703125;2,1875;2,390625;2,578125;2,203125;1,148438;0,890625;1,117188;1,023438
4,445313;3,851563;4,695313;3,328125;1,78125;2,265625;1,835938;1,523438;1,140625;0,875;1,101563;1,015625
10,34375;5,921875;4,835938;2,507813;2,242188;1,671875;2,265625;1,695313;1,125;0,875;1,085938;0,992188
5,789063;5,617188;3,96875;4,023438;2,296875;1,59375;3,171875;2,21875;1,117188;0,875;1,078125;1
5,40625;7,328125;4,695313;4,625;2,03125;3,195313;1,53125;1,429688;1,101563;0,890625;1,0625;1
5,75;3,75;2,632813;4,023438;1,242188;2,265625;1,835938;1,515625;1,09375;0,882813;1,0625;1,015625
7,695313;4,820313;3,28125;3,335938;1,664063;1,710938;2,398438;1,234375;1,109375;0,898438;1,070313;1,015625
6,828125;8,015625;2,625;4,109375;3,875;3,117188;2,601563;2,710938;1,101563;0,90625;1,078125;1,015625
10,007813;4,953125;4,140625;3,828125;2,984375;3,65625;2,304688;2,148438;1,109375;0,921875;1,070313;1,023438
7,351563;5,203125;2,835938;2,710938;1,8125;3,429688;3,679688;1,820313;1,109375;0,921875;1,0625;1,046875
6,960938;5,5;3,976563;2,570313;2,304688;1,226563;2,242188;1,210938;1,125;0,945313;1,070313;1,046875
5,765625;4,78125;2,367188;7,289063;1,976563;1,507813;2,46875;1,835938;1,132813;0,9375;1,070313;1,0625
7,554688;3,875;3,492188;3,320313;1,789063;1,960938;1,84375;2,179688;1,132813;0,9375;1,078125;1,0625
4,515625;4,492188;3,765625;2,335938;1,460938;2,375;1,914063;2,140625;1,132813;0,9375;1,0625;1,054688
4,546875;5,140625;3,203125;3,5;2,171875;2,03125;2,265625;2,140625;1,125;0,9375;1,046875;1,046875
7,835938;7,601563;2,109375;4,53125;1,734375;1,835938;1,09375;1,570313;1,125;0,929688;1,039063;1,046875
5,226563;3,234375;2,25;3,15625;1,75;1,648438;1,484375;2,828125;1,132813;0,921875;1,039063;1,03125
3,59375;3,6875;3,515625;3,210938;1,445313;2,453125;1,492188;2,8125;1,132813;0,9375;1,03125;1,015625
4,101563;3,367188;2,765625;3,195313;1,6875;2,523438;2,382813;1,132813;1,140625;0,9375;1,023438;1,039063
6,070313;6,546875;3,742188;3,65625;1,84375;2,1875;2,0625;1,226563;1,148438;0,9375;1;1,039063
5,507813;5,851563;5,773438;5,921875;1,984375;1,765625;2,070313;1,71875;1,140625;0,929688;1,007813;1,03125
6,414063;4,273438;2,804688;2,257813;1,421875;1,578125;1,328125;1,515625;1,132813;0,945313;1,015625;1,039063
7,367188;2,359375;2,5625;5,1875;1,484375;1,625;1,96875;1,484375;1,148438;0,9375;1,007813;1,054688
5,929688;3,039063;4,8125;3,265625;1,609375;1,664063;1,382813;2,164063;1,148438;0,9375;1;1,046875
5,265625;5,445313;3,757813;3,507813;1,453125;2,359375;2,4375;1,742188;1,15625;0,945313;0,992188;1,046875
4,125;3,734375;2,054688;2,4375;1,585938;1,664063;1,335938;1,273438;1,15625;0,9375;0,984375;1,046875
4,804688;2,929688;2,523438;4,585938;1,820313;1,96875;1,65625;2,335938;1,15625;0,9375;0,984375;1,046875
4,351563;3,304688;2,570313;6,960938;1,71875;1,757813;1,5625;1,179688;1,148438;0,921875;0,984375;1,046875
5,273438;4,375;2,445313;4,09375;1,75;1,257813;1,84375;1,679688;1,148438;0,914063;1;1,054688
5,789063;6,679688;4,304688;6,078125;1,773438;1,78125;1,453125;2,070313;1,140625;0,914063;0,992188;1,054688
6,507813;5,828125;2,8125;4,429688;1,8125;1,320313;1,539063;2,671875;1,140625;0,914063;0,984375;1,046875
7,132813;6,4375;3,890625;7,953125;2,382813;2,125;1,875;2,492188;1,140625;0,890625;0,992188;1,046875
6,71875;5,914063;4,070313;6,78125;2,257813;1,421875;1,664063;1,695313;1,15625;0,882813;1;1,046875
4,648438;6,171875;3;4,0625;1,828125;3,03125;1,1875;2,554688;1,15625;0,875;0,992188;1,046875
4,234375;3,421875;3,898438;6,976563;1,882813;1,890625;1,773438;1,375;1,164063;0,867188;0,984375;1,046875
3,109375;5,71875;4,351563;5,359375;1,8125;2,359375;1,328125;1,34375;1,164063;0,859375;0,984375;1,039063
6,359375;6,625;2,351563;6,023438;2,203125;1,570313;1,273438;1,773438;1,15625;0,84375;0,984375;1,03125
5,664063;5,523438;3,492188;5,8125;2,140625;1,429688;2,007813;1,273438;1,15625;0,835938;0,984375;1,039063
4,4375;5,25;5,234375;7,539063;1,835938;1,34375;1,90625;2,078125;1,15625;0,820313;0,984375;1,039063
4,578125;3,75;2,617188;2,492188;2,328125;2,015625;2,617188;2,351563;1,15625;0,828125;0,984375;1,039063
3,445313;3,601563;3,585938;1,835938;1,484375;1,398438;1,257813;2,296875;1,148438;0,835938;0,96875;1,023438
3,164063;3,921875;2,453125;2,679688;2,273438;2,960938;1,640625;1,984375;1,148438;0,84375;0,96875;1,015625
8,578125;6,890625;3,796875;4,304688;2,125;1,71875;2,117188;1,664063;1,148438;0,851563;0,984375;1,023438
2,75;5,109375;2,3125;2,210938;2,015625;1,9375;1,359375;1,28125;1,132813;0,859375;0,992188;1,023438
4,851563;6,765625;1,835938;3,007813;1,726563;1,90625;1,90625;1,421875;1,125;0,859375;0,984375;1,03125
4,765625;3,054688;1,890625;2,875;1,960938;2,070313;1,96875;1,820313;1,132813;0,859375;0,976563;1,039063
5,804688;4,375;2,421875;3,632813;2,171875;1,828125;1,359375;1,203125;1,140625;0,851563;0,976563;1,039063
6,070313;4,53125;2,601563;2,320313;2,085938;2,046875;1,648438;1,445313;1,140625;0,835938;0,984375;1,039063
5,34375;3,570313;4,609375;6,835938;1,828125;1,570313;1,171875;2,40625;1,148438;0,820313;0,992188;1,039063
3,78125;4,515625;5,078125;7,445313;1,742188;1,945313;1,359375;1,679688;1,148438;0,820313;0,984375;1,046875
3,78125;2,984375;6,632813;5,898438;1,804688;2,554688;2,46875;2,453125;1,164063;0,820313;0,984375;1,046875
4,335938;3,804688;2,382813;3,320313;1,578125;1,4375;1,578125;1,671875;1,164063;0,8125;0,976563;1,03125
3,101563;6,5;4,375;6,671875;2,015625;1,859375;2,945313;2,710938;1,140625;0,8125;0,976563;1,03125
4,273438;4,898438;2,414063;4,84375;2,1875;1,835938;3,492188;2,15625;1,132813;0,8125;0,96875;1,039063
7,65625;5,226563;4,78125;5,117188;2,132813;2,25;2,359375;2,148438;1,140625;0,804688;0,96875;1,03125
4,953125;4,828125;3,601563;3,242188;1,71875;2,359375;1,75;2,296875;1,125;0,78125;0,960938;1,023438
5,632813;4,242188;2,382813;3,195313;2,296875;1,757813;1,945313;2,15625;1,117188;0,773438;0,96875;1,023438
3,117188;7,132813;2,296875;4,40625;2,429688;2,132813;2,046875;1,351563;1,109375;0,773438;0,96875;1,03125
2,90625;4,414063;3,523438;6,898438;2,132813;1,351563;1,882813;1,59375;1,109375;0,773438;0,976563;1,03125
3,117188;4,4375;3,914063;6,773438;2,1875;2,351563;2,421875;1,804688;1,101563;0,765625;0,976563;1,03125
4,117188;4,539063;2,945313;5,375;2,601563;2,414063;2,007813;1,90625;1,101563;0,757813;0,984375;1,03125
4,953125;5,6875;3,507813;2,0625;3,140625;1,25;1,734375;1,65625;1,085938;0,757813;0,992188;1,03125
4,382813;3,476563;3,3125;2,765625;1,898438;1,898438;1,476563;1,664063;1,09375;0,757813;0,992188;1,023438
5,203125;4,8125;4,421875;5,65625;1,359375;1,765625;1,359375;1,765625;1,09375;0,75;1;1,023438
2,273438;3,867188;3,78125;6,140625;2,617188;1,84375;1,757813;1,851563;1,085938;0,75;1,015625;1,015625
5,4375;3,53125;4,78125;5,28125;1,453125;1,820313;2,125;1,726563;1,078125;0,75;1,007813;1,007813
3,96875;3,015625;2,132813;3,054688;1,492188;2,195313;1,210938;1,578125;1,085938;0,75;0,992188;1,007813
3,992188;3,398438;2,242188;3,015625;2,382813;2,296875;1,25;1,5625;1,078125;0,75;1,007813;0,992188
5,515625;4,632813;3,0625;3,75;2,304688;1,367188;1,367188;1,929688;1,078125;0,75;1,015625;0,976563
2,835938;3,132813;4,289063;4,875;1,765625;1,890625;2,085938;1,4375;1,070313;0,75;1,015625;0,96875
5,476563;6,546875;4,460938;4,203125;2,289063;1,546875;1,867188;2,03125;1,054688;0,757813;1,015625;0,96875
6,289063;7,210938;2,492188;3,109375;2,296875;1,65625;1,515625;1,523438;1,046875;0,757813;1,023438;0,96875
3,210938;2,59375;2,078125;3,914063;1,453125;1,53125;1,296875;1,625;1,046875;0,742188;1,03125;0,96875
3,632813;2,6875;5,164063;2,390625;1,648438;1,25;2,546875;1,75;1,046875;0,757813;1,03125;0,976563
5,023438;6,679688;2,234375;2,398438;1,445313;2,054688;2;1,9375;1,046875;0,765625;1,03125;0,984375
5,523438;4,875;3,664063;6,195313;1,851563;1,742188;1,914063;1,671875;1,039063;0,757813;1,023438;0,992188
4,820313;5,296875;2,882813;5,734375;1,71875;1,898438;2,140625;1,320313;1,039063;0,75;1,03125;1,007813
3,632813;5,101563;3,476563;6,765625;2,695313;1,210938;1,890625;1,234375;1,03125;0,742188;1,054688;1,007813
4,59375;4,820313;4,226563;6,820313;1,320313;1,429688;2,289063;2,515625;1,03125;0,734375;1,054688;0,992188
5,820313;1,851563;4,679688;5,34375;1,570313;2,546875;1,242188;1,351563;1,046875;0,734375;1,046875;0,992188
7,367188;3,398438;2,859375;7,046875;2,390625;2,171875;2,046875;1,585938;1,046875;0,726563;1,046875;1
8,054688;6,554688;3,234375;2,085938;1,976563;2,992188;1,523438;1,6875;1,039063;0,726563;1,039063;0,992188
4,460938;4,359375;2,539063;3,5;2,164063;1,9375;2,421875;2,382813;1,03125;0,71875;1,046875;1
4,320313;4,710938;2,851563;2,539063;1,9375;1,117188;1,734375;1,351563;1,03125;0,71875;1,0625;1
4,460938;3,320313;2,476563;2,53125;2,304688;2,070313;1,335938;1,164063;1,03125;0,71875;1,0625;1
3,085938;4,039063;3,234375;5,695313;1,507813;1,265625;2,070313;1,890625;1,023438;0,726563;1,070313;1
4,765625;3,046875;3,039063;6,320313;1,960938;1,65625;1,382813;2,148438;1,023438;0,726563;1,070313;0,984375
5,28125;4,007813;6,09375;5,820313;1,84375;1,4375;1,664063;1,742188;1,03125;0,734375;1,070313;0,992188
4,390625;6,523438;4,757813;5,65625;2,421875;1,578125;2,554688;2,109375;1,023438;0,734375;1,070313;1
2,851563;4,117188;2,875;4,117188;2,03125;1,609375;1,5625;1,78125;1,015625;0,734375;1,078125;1,015625
4,695313;5,046875;2,773438;2,484375;2,585938;2,757813;1,867188;1,789063;1,007813;0,75;1,0625;1,015625
3,8125;4,203125;2,789063;2,648438;1,390625;2,765625;1,65625;1,0625;1,007813;0,757813;1,054688;1,023438
4,445313;2,140625;4,640625;3,117188;2,054688;1,679688;2,023438;1,015625;1,015625;0,765625;1,070313;1,046875
6,578125;5,273438;5,0625;6,015625;2,648438;2,132813;1,421875;1,40625;1,023438;0,773438;1,070313;1,039063
4,578125;4,867188;3,898438;5,257813;2,273438;2,921875;2,398438;2,125;1,03125;0,773438;1,078125;1,046875
5,773438;4,039063;2,375;7,609375;2,835938;3,296875;1,835938;1,835938;1,03125;0,765625;1,054688;1,039063
